URL,CREATED_AT,AVAILABILITY_TYPE,SIZE,BRAND,CATEGORY,USERNAME,PRICE,FOLLOWERS,AVAILABLE_LISTING,SOLD_OUT
https://poshmark.com/listing/63f443bd4bf9ff46e0468312,2023-02-20,available,M,cult gaia,Dresses & Skirts,miamioclock,499,"134,750",1104.0,4400.0
https://poshmark.com/listing/63f441bcc1c346dbe07d931a,2023-02-20,available,S,cult gaia,Dresses & Skirts,miamioclock,350,"134,750",1104.0,4400.0
https://poshmark.com/listing/63f276933b982ac5a30c94dc,2023-02-19,available,M,LoveShackFancy,Dresses & Skirts,miamioclock,249,"134,750",1104.0,4400.0
https://poshmark.com/listing/63f2754c81078ad700e2eb39,2023-02-19,available,4,SALONI,Dresses & Skirts,miamioclock,499,"134,750",1104.0,4400.0
https://poshmark.com/listing/63f27401b635f89e843d8d11,2023-02-19,available,4,sau lee,Dresses & Skirts,miamioclock,299,"134,750",1104.0,4400.0
https://poshmark.com/listing/63f1c52302760b56f7c45da5,2023-02-18,available,8,Bronx and Banco,Dresses & Skirts,miamioclock,749,"134,750",1104.0,4400.0
https://poshmark.com/listing/63f1c3691741be159b1febf0,2023-02-18,available,XS,cult gaia,Dresses & Skirts,miamioclock,299,"134,750",1104.0,4400.0
https://poshmark.com/listing/63f1bff18bb2e23019a9a69a,2023-02-18,available,6,cult gaia,Tops,miamioclock,299,"134,750",1104.0,4400.0
https://poshmark.com/listing/63efb228046d74c87dd933a9,2023-02-17,available,38EU,,Shoes,miamioclock,599,"134,750",1104.0,4400.0
https://poshmark.com/listing/63ef2ef358083d6d0f323bce,2023-02-16,available,38EU,Christian Louboutin,Shoes,miamioclock,850,"134,750",1104.0,4400.0
https://poshmark.com/listing/63ec130861497302f6309ff9,2023-02-14,available,4,Bronx and Banco,Dresses & Skirts,miamioclock,650,"134,750",1104.0,4400.0
https://poshmark.com/listing/63eb0795b635f8a54deeaf79,2023-02-13,available,S,Bronx and Banco,Dresses & Skirts,miamioclock,850,"134,750",1104.0,4400.0
https://poshmark.com/listing/63e87d43a0aeb7a7a0926dec,2023-02-11,available,S,PatBO,Dresses & Skirts,miamioclock,599,"134,750",1104.0,4400.0
https://poshmark.com/listing/63e68d1e32c1dc6726c7d23b,2023-02-10,available,2,Bronx and Banco,Dresses & Skirts,miamioclock,700,"134,750",1104.0,4400.0
https://poshmark.com/listing/63e68a2a58083d6db3dce126,2023-02-10,available,S,cult gaia,Tops,miamioclock,229,"134,750",1104.0,4400.0
https://poshmark.com/listing/63e687b392e4917c239018c1,2023-02-10,available,S,cult gaia,Dresses & Skirts,miamioclock,299,"134,750",1104.0,4400.0
https://poshmark.com/listing/63e4112dc1c346e6cd6fdb51,2023-02-08,available,2,Bronx and Banco,Dresses & Skirts,miamioclock,899,"134,750",1104.0,4400.0
https://poshmark.com/listing/63e41012b635f8c69aa93d78,2023-02-08,available,2,Bronx and Banco,Dresses & Skirts,miamioclock,299,"134,750",1104.0,4400.0
https://poshmark.com/listing/63e40b0a1741be14e4fd24a5,2023-02-08,available,2,Bronx and Banco,Dresses & Skirts,miamioclock,249,"134,750",1104.0,4400.0
https://poshmark.com/listing/63e3f1c7bd66cdf8e88e9a92,2023-02-08,available,OS,cult gaia,Handbags,miamioclock,499,"134,750",1104.0,4400.0
https://poshmark.com/listing/63e1bc08382db8d133c8f903,2023-02-06,available,2,Bronx and Banco,Dresses & Skirts,miamioclock,299,"134,750",1104.0,4400.0
https://poshmark.com/listing/63e1ba845d686bffcc793b2d,2023-02-06,available,S,Bronx and Banco,Dresses & Skirts,miamioclock,750,"134,750",1104.0,4400.0
https://poshmark.com/listing/63e1ba9ff644e5e99a6d0df2,2023-02-06,available,XS,Bronx and Banco,Dresses & Skirts,miamioclock,750,"134,750",1104.0,4400.0
https://poshmark.com/listing/63e1b76f2fbf1ae5099e193f,2023-02-06,available,XS,Bronx and Banco,Dresses & Skirts,miamioclock,600,"134,750",1104.0,4400.0
https://poshmark.com/listing/63e1b64c02760b543855b3e3,2023-02-06,available,M,Bronx and Banco,Dresses & Skirts,miamioclock,600,"134,750",1104.0,4400.0
https://poshmark.com/listing/63defee7fed51fdd02d5838d,2023-02-04,available,2,Marchesa,Dresses & Skirts,miamioclock,199,"134,750",1104.0,4400.0
https://poshmark.com/listing/63defdf7bd0629a122cd00f7,2023-02-04,available,2,Mac Duggal,Dresses & Skirts,miamioclock,199,"134,750",1104.0,4400.0
https://poshmark.com/listing/63defd244bd760b36cab5879,2023-02-04,available,4,AMUR,Dresses & Skirts,miamioclock,349,"134,750",1104.0,4400.0
https://poshmark.com/listing/63defc0383cbec3b95a78f1b,2023-02-04,available,S,Jonathan Simkhai,Dresses & Skirts,miamioclock,349,"134,750",1104.0,4400.0
https://poshmark.com/listing/63defa8352eee1337be277f6,2023-02-04,available,2,AMUR,Dresses & Skirts,miamioclock,349,"134,750",1104.0,4400.0
https://poshmark.com/listing/63def82e8634cb57c8e2ff79,2023-02-04,available,2,PatBO,Dresses & Skirts,miamioclock,449,"134,750",1104.0,4400.0
https://poshmark.com/listing/63def6ee92e49145fbf036b8,2023-02-04,available,2,AMUR,Dresses & Skirts,miamioclock,349,"134,750",1104.0,4400.0
https://poshmark.com/listing/63daa56b7dfcc2d266df3a44,2023-02-01,available,S,PatBO,Dresses & Skirts,miamioclock,675,"134,750",1104.0,4400.0
https://poshmark.com/listing/63daa2b1c1c3464a0f62b68f,2023-02-01,available,S,PatBO,Dresses & Skirts,miamioclock,685,"134,750",1104.0,4400.0
https://poshmark.com/listing/63d9f6b4b635f8c8cf63fe99,2023-01-31,available,M,Caroline Constas,Dresses & Skirts,miamioclock,499,"134,750",1104.0,4400.0
https://poshmark.com/listing/63d94f79f644e50fcf6ca6d6,2023-01-31,available,OS,Gucci,Handbags,miamioclock,850,"134,750",1104.0,4400.0
https://poshmark.com/listing/63d7601cc9a2282aaba8e954,2023-01-29,available,OS,Fendi,Handbags,miamioclock,885,"134,750",1104.0,4400.0
https://poshmark.com/listing/63d35e73dff94db78ad31e49,2023-01-26,available,2,Self-Portrait,Dresses & Skirts,miamioclock,179,"134,750",1104.0,4400.0
https://poshmark.com/listing/63d3598152eee1a52be29e7a,2023-01-26,available,4,saunders,Dresses & Skirts,miamioclock,139,"134,750",1104.0,4400.0
https://poshmark.com/listing/63d081082fbf1a149f922d70,2023-01-24,available,M,AMIRI,Jackets & Blazers,miamioclock,950,"134,750",1104.0,4400.0
https://poshmark.com/listing/63d0800c97b5d03a7c7275bb,2023-01-24,available,M,Balenciaga,Dresses & Skirts,miamioclock,1390,"134,750",1104.0,4400.0
https://poshmark.com/listing/63d07f58c5df6ce3fb297e21,2023-01-24,available,XS,R13,Jackets & Blazers,miamioclock,1999,"134,750",1104.0,4400.0
https://poshmark.com/listing/63cb7be417fb4b72e23e77a2,2023-01-20,available,S,AREA,Dresses & Skirts,miamioclock,499,"134,750",1104.0,4400.0
https://poshmark.com/listing/63cb782b4bc6551c36ca6999,2023-01-20,available,S,Gauge81,Dresses & Skirts,miamioclock,420,"134,750",1104.0,4400.0
https://poshmark.com/listing/63cb700d92e49177d53fd479,2023-01-20,available,S,Acne,Sweaters,miamioclock,220,"134,750",1104.0,4400.0
https://poshmark.com/listing/63be1b84fb73040f7d4f3851,2023-01-10,available,2,flor et. al,Dresses & Skirts,miamioclock,249,"134,750",1104.0,4400.0
https://poshmark.com/listing/63be3c067f29ddbea7aa4613,2023-01-10,available,7.5,Comme des Garcons PLAY,Shoes,miamioclock,150,"134,750",1104.0,4400.0
https://poshmark.com/listing/63c866bd382db84c49e7943a,2023-01-18,available,4,PatBO,Dresses & Skirts,miamioclock,685,"134,750",1104.0,4400.0
https://poshmark.com/listing/63be0c43308f074122fd2e5d,2023-01-10,available,6,Marchesa,Dresses & Skirts,miamioclock,249,"134,750",1104.0,4400.0
https://poshmark.com/listing/63be1ff117fb4b2ea519f090,2023-01-10,available,S,Misa Los Angeles,Dresses & Skirts,miamioclock,239,"134,750",1104.0,4400.0
https://poshmark.com/listing/63be4d0a1645f77bb5b81919,2023-01-10,available,27,Stella McCartney,Denim,miamioclock,249,"134,750",1104.0,4400.0
https://poshmark.com/listing/63be1445dff94da737a1b225,2023-01-10,available,S,Hutch,Dresses & Skirts,miamioclock,149,"134,750",1104.0,4400.0
https://poshmark.com/listing/63be0fbff644e5b6e6088213,2023-01-10,available,4,Badgley Mischka,Dresses & Skirts,miamioclock,450,"134,750",1104.0,4400.0
https://poshmark.com/listing/63be50ff614973a034f8f074,2023-01-10,available,S,Dion Lee,Dresses & Skirts,miamioclock,399,"134,750",1104.0,4400.0
https://poshmark.com/listing/63be4b79dbb0e76617761d36,2023-01-10,available,S,LaQuan Smith,Sweaters,miamioclock,299,"134,750",1104.0,4400.0
https://poshmark.com/listing/63bdf3c67f29dd7a82a7eb52,2023-01-10,available,OS,Gucci,Handbags,miamioclock,650,"134,750",1104.0,4400.0
